n_words,n_sents,flesch_re,sentiment,gase,pti,teg,rci,pai,nava,nava_arc,lewi_idx,lewi_drop,cd_index,vads,ties,attachment,horsemen_total,criticism,contempt,defensiveness,stonewalling,vader_score,nrc_score,liwc_score,emo_anger,emo_sadness,emo_fear,emo_joy,emo_trust,emo_disgust,emo_surprise,emo_anticipation,id,gold_sentiment,gold_emotion
23,1,91.5,0.0,0.7,0.75,0.0,0.0,0.3333,,NA,,,0.0833,0.1304,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1535,neu,201079|1|20|79|2|21|2|1|8|6|5|3|3|3|1|3|0|2|3|1|0|0|0|1|1|1|3|3|3|2|4|3|1|1|2|0|anger|3|1|2010793|a certain boy came into my room and started telling me that i was á not pretty
13,1,100,-0.6553,0.2534,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,-0.6249,-0.0769,-0.9999,1,0,0,0,0,1,0,0,is_1536,neu,201079|1|20|79|2|21|2|1|8|6|5|5|2|1|1|0|0|0|0|0|0|0|0|0|2|1|3|2|1|2|4|3|1|1|0|0|disgust|1|1|2010795|a certain girl asked me what my major was and when i told her á that it was p.a she started criticizing it saying
6,1,31.5,0.0,0.7,0.6667,0.0,0.0,0.5333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1537,neu,201081|1|20|81|1|20|2|2|2|6|2|7|2|4|4|2|0|1|2|0|0|0|0|2|1|0|1|0|0|1|1|3|1|0|0|0|guilt|4|4|2010817|i was drunk one night and i insulted three ladies.  the following á morning they approached me and asked me the reason behind my á bahaviour
25,1,79.9,-0.5859,0.5242,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.48,0.0,anxious,0,0,0,0,0,-0.5267,-0.04,0.0,0,0,1,0,0,0,0,0,is_1538,neu,201083|1|20|83|2|34|1|1|2|2|8|6|4|2|3|0|0|0|1|0|0|0|0|0|2|1|3|0|2|1|4|0|1|0|0|0|shame|2|3|2010836|when i was in grade one
21,1,88.8,0.0,0.7,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.1429,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1539,neu,201083|1|20|83|2|34|1|1|2|2|8|7|4|3|2|0|0|0|0|1|0|0|0|0|1|3|3|1|2|3|3|2|0|0|0|0|guilt|3|2|2010837|i bought something and the shopkeeper gave me more change
6,1,87.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1540,neu,201085|1|20|85|1|21|2|1|6|6|2|3|3|3|4|1|0|0|0|0|0|0|1|0|1|1|3|3|0|2|5|0|0|1|0|0|anger|3|4|2010853|i got into an argument with a photographer for whom i had to pose á twelve times
8,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1541,neu,221002|1|22|2|2|19|1|1|8|6|6|3|3|4|4|4|2|2|4|0|0|1|1|3|1|1|3|0|3|2|1|3|1|1|3|3|anger|4|4|2210023|when i found my boyfriend
12,2,45.6,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1542,neu,221002|1|22|2|2|19|1|1|8|6|6|6|1|4|4|3|2|2|2|1|0|1|0|0|3|1|3|0|3|1|1|3|1|1|0|3|shame|4|4|2210026|on a road trip with a group of sorority and fraternity people
16,2,93.0,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.375,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1543,neu,221059|1|22|59|2|18|8|0|6|6|1|1|3|3|4|0|0|0|2|0|1|0|0|0|1|1|1|1|0|1|4|3|0|0|0|0|joy|3|4|2210591|right before i went to a concert with my last boyfriend he told á me that although he told me he was going to take me to the á concert
10,1,61.3,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1544,neu,221059|1|22|59|2|18|8|0|6|6|1|4|3|3|4|0|0|0|2|1|0|1|0|0|1|3|3|3|1|4|1|1|2|2|0|1|sadness|3|4|2210594|i was watching a sunset after my latest boyfriend left me and i á realized that we would never watch sunsets again
27,2,83.5,0.2712,0.7813,0.0,0.5423,0.0,0.0,,NA,,,0.1667,0.0,-0.0,anxious,0,0,0,0,0,0.5994,0.037,0.9997,0,0,0,1,0,0,0,0,is_1545,neu,221059|1|22|59|2|18|8|0|6|6|1|5|4|3|3|1|0|2|0|0|0|0|0|0|3|1|0|1|3|1|5|1|3|1|0|0|disgust|3|3|2210595|i was listening to a priest in church saying how sinful man was
23,2,99.5,0.1806,0.7542,0.8,0.3612,0.1429,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4767,0.0,0.9998,0,0,0,1,0,0,0,0,is_1546,neu,221059|1|22|59|2|18|8|0|6|6|1|7|4|4|4|4|1|2|0|1|0|0|0|0|3|1|3|2|1|1|1|2|1|1|0|1|guilt|4|4|2210597|when i was 5
10,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1547,neu,261017|1|26|17|2|22|4|1|9|1|1|3|2|2|3|1|0|0|1|0|0|0|0|0|1|1|3|0|1|2|3|3|2|1|0|0|anger|2|3|2610173|a few weeks back
29,2,95.8,-0.1806,0.6458,0.8,0.3612,0.0833,0.3333,,NA,,,0.0833,0.5172,0.0,anxious,0,0,0,0,0,-0.5423,-0.0323,-0.9997,0,1,0,0,0,0,0,0,is_1548,neu,261017|1|26|17|2|22|4|1|9|1|1|4|4|4|3|0|0|0|2|0|0|1|0|0|2|1|3|3|1|1|5|0|1|0|0|1|sadness|4|3|2610174|when i took the b.a exams
20,1,93.5,-0.4552,0.3134,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,is_1549,neu,261017|1|26|17|2|22|4|1|9|1|1|5|1|1|2|1|0|0|1|1|0|0|0|0|1|2|3|0|1|2|4|3|0|1|2|0|disgust|1|2|2610175|a girlfriend of mine behaves in a very childish way - she does á not like my going to see a friend who has been introduced to me á by this same friend of mine.  i would like to be friends with á both of them
17,1,75.1,0.5859,0.8758,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.5994,0.0588,0.9998,0,0,0,1,0,0,0,0,is_1550,neu,261019|1|26|19|2|22|4|1|7|7|1|1|3|4|4|0|0|1|0|0|0|0|0|0|2|2|1|1|1|1|4|2|3|3|3|0|joy|4|4|2610191|when i passed the b.a exams with 1st class.  i was the first in á the family to have got a 1st class
12,1,96.0,-0.5859,0.5242,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.5,0.0,anxious,0,0,0,0,0,-0.5859,-0.0833,-0.9999,1,0,0,0,0,0,0,0,is_1551,neu,261019|1|26|19|2|22|4|1|7|7|1|3|3|4|4|1|0|0|0|1|0|0|0|0|1|1|3|3|3|4|2|3|2|2|0|0|anger|4|4|2610193|when my brother got very low marks in the exams
18,1,75.8,0.5859,0.8758,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,is_1552,neu,261019|1|26|19|2|22|4|1|7|7|1|6|4|4|3|1|0|0|0|0|0|0|0|0|3|1|3|2|2|1|4|2|2|0|2|0|shame|4|3|2610196|during a class i was asked a question which i did not hear very á clearly
7,1,91.0,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1553,neu,261019|1|26|19|2|22|4|1|7|7|1|7|3|4|4|0|0|0|1|0|0|1|0|0|2|2|3|3|3|1|1|3|2|0|0|1|guilt|4|4|2610197|when my pet dog
17,1,100,0.7783,0.7039,0.8,0.0,0.0,0.3333,,NA,,,0.0,0.3529,0.0,anxious,0,0,0,0,0,0.5994,0.0588,0.9998,0,0,0,2,1,0,0,0,is_1554,neu,261020|1|26|20|2|23|4|2|9|1|1|1|4|4|4|0|0|1|1|0|0|0|0|0|1|3|1|0|1|1|5|1|3|0|2|0|joy|4|4|2610201|when last year in college i received the award \best student of the year\
9,1,84.9,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1555,neu,261020|1|26|20|2|23|4|2|9|1|1|3|3|2|3|0|0|1|1|0|0|0|0|0|1|1|2|1|1|0|5|0|0|0|0|0|anger|2|3|2610203|[ it irritates me when people talk about me behind my back.  i    á prefer people to tell me what they have to
8,1,82.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1556,neu,261054|1|26|54|1|28|4|1|2|1|1|7|4|3|2|2|0|0|0|0|0|0|0|0|2|3|2|2|1|1|1|2|1|0|0|0|guilt|3|2|2610547|in the begining of teenage
21,2,91.4,0.0,0.7,0.5,0.0,0.1,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1557,neu,261055|1|26|55|1|25|4|1|7|1|1|1|4|4|3|0|0|1|1|0|1|0|0|0|0|0|1|1|1|2|4|1|3|3|2|0|joy|4|3|2610551|in 1980 when i was in the 12th standard
16,1,74.3,-0.5859,0.5242,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.9375,0.0,anxious,0,0,0,0,0,-0.5267,-0.0625,0.0,0,0,1,0,0,0,0,0,is_1558,neu,261055|1|26|55|1|25|4|1|7|1|1|2|4|3|3|0|0|1|2|0|0|0|0|1|2|2|3|2|1|3|1|2|0|0|0|0|fear|3|3|2610552|once i was caught by thugs aged between 20-35
6,1,100,-0.4767,0.557,0.5,0.0,0.0,0.3333,,NA,,,0.0,1.0,0.0,anxious,0,0,0,0,0,-0.5423,-0.1667,-0.9999,0,1,0,0,0,0,0,0,is_1559,neu,261055|1|26|55|1|25|4|1|7|1|1|4|3|2|3|0|0|0|1|0|0|0|0|0|1|1|3|2|1|1|4|1|0|2|1|0|sadness|2|3|2610554|once my friend and i got into into a hot discussion on a very á controversial topic.  at one point of the argument i disagreed á with her totally and i took what she was saying as an insult.  so á i couter-argued and unknowingly hurt her emotionally
13,2,83.1,-0.1806,0.6458,0.6667,0.3612,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,is_1560,neu,261055|1|26|55|1|25|4|1|7|1|1|5|3|1|3|0|1|0|1|0|0|0|0|0|1|1|3|3|1|3|5|2|1|2|1|1|disgust|1|3|2610555|after joining my m.a in social sciences
10,1,95.2,-0.5859,0.5242,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.6,0.0,anxious,0,0,0,0,0,-0.5423,-0.1,0.0,0,0,1,0,0,0,0,0,is_1561,neu,261056|1|26|56|1|21|4|1|4|1|1|2|3|4|4|1|1|0|1|0|0|0|0|0|2|1|3|2|3|2|3|2|2|2|2|1|fear|4|4|2610562|when i lost a wallet while travelling
21,1,64.7,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1562,neu,261056|1|26|56|1|21|4|1|4|1|1|4|1|4|4|0|0|1|1|0|0|0|0|0|1|1|2|2|2|4|1|2|0|2|0|0|sadness|4|4|2610564|i tried my level best to care for my client
5,1,66.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1563,neu,261056|1|26|56|1|21|4|1|4|1|1|5|2|1|1|0|0|0|0|0|0|0|0|1|1|2|2|2|2|2|4|1|2|2|0|0|disgust|1|1|2610565|my notes were not returned to me
7,1,78.9,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.4286,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1564,neu,261056|1|26|56|1|21|4|1|4|1|1|7|4|2|3|0|0|0|0|1|0|0|0|0|1|2|3|3|3|3|2|2|2|1|0|0|guilt|2|3|2610567|a friend of mine got encouragement and i did not
15,2,97.7,0.0,0.7,0.3333,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1565,neu,201085|1|20|85|1|21|2|1|6|6|2|7|3|4|3|1|0|0|0|1|0|0|0|1|1|2|3|3|0|1|0|1|1|0|0|0|guilt|4|3|2010857|i had known the girl for a few months when i proposed to her and this á put an end to our friendship
9,1,56.7,-0.4939,0.3018,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,is_1566,neu,201089|1|20|89|2|21|2|1|0|0|0|2|3|4|3|0|1|0|2|1|1|0|0|0|2|3|3|2|2|3|4|2|2|1|2|1|fear|4|3|2010892|during the last academic year i.e 1983/1984 just before the á closure
30,1,60.8,0.0,0.7,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1567,neu,201091|1|20|91|1|22|0|0|5|0|0|1|4|3|3|2|0|1|1|0|1|0|0|0|2|3|1|1|1|4|3|1|3|3|1|0|joy|3|3|2010911|after waiting impatiently for the results of the form 5 á examinations for almost a year
6,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1568,neu,201091|1|20|91|1|22|0|0|5|0|0|2|3|3|3|2|0|1|0|0|0|0|0|1|2|2|1|1|1|4|2|1|3|3|1|0|fear|3|3|2010912|the first day that i was close to a dead body
32,2,90.1,0.0,0.7,0.8,0.0,0.0,0.4921,,NA,,,0.0833,0.1875,0.0,anxious,0,0,0,0,0,-0.4404,-0.0303,0.0,0,0,0,0,0,0,0,0,is_1569,neu,201091|1|20|91|1|22|0|0|5|0|0|3|3|4|3|1|1|0|2|1|0|0|0|0|0|1|3|3|3|4|1|0|1|1|1|1|anger|4|3|2010913|a few monthe ago
38,2,91.8,0.0,0.7,0.8571,0.0,0.0,0.3333,,NA,,,0.0,0.0789,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1570,neu,201091|1|20|91|1|22|0|0|5|0|0|7|2|4|4|1|1|0|2|0|0|0|1|0|2|1|3|0|2|1|1|3|1|0|1|1|guilt|4|4|2010917|a very
6,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1571,neu,201092|1|20|92|1|22|0|2|5|0|8|2|4|4|4|3|0|0|2|1|0|0|0|2|1|1|3|3|0|4|4|0|0|0|2|0|fear|4|4|2010922|when mother was very ill
9,1,94.3,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1572,neu,201096|1|20|96|1|22|2|2|6|1|8|3|3|4|4|4|0|0|2|0|0|0|0|0|2|1|3|3|3|3|2|3|1|1|1|0|anger|4|4|2010963|i had worked very hard during my vacations to raise some money á for a few major items (e.g a radio).  but when i arrived at the á inter-city bus terminal
18,3,87.9,0.1204,0.7361,0.0,0.1806,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4404,0.0556,0.9998,0,0,0,0,1,0,0,0,is_1573,neu,201096|1|20|96|1|22|2|2|6|1|8|7|2|4|2|0|0|0|0|0|0|0|0|0|3|2|3|2|2|4|3|2|1|2|0|0|guilt|4|2|2010967|a very close friend of mine invited me to spend the holidays with á him.  he was very kind
8,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.375,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1574,neu,201097|1|20|97|1|21|6|1|4|1|8|3|3|4|4|4|1|2|3|1|0|0|0|3|2|1|3|3|3|2|1|3|3|1|2|1|anger|4|4|2010973|when my girlfriend left me to go out with another guy
9,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1575,neu,201099|1|20|99|1|21|2|0|8|1|8|1|4|3|4|0|0|1|2|0|1|0|0|0|1|3|1|0|0|0|4|1|3|3|3|0|joy|3|4|2010991|when my elder brother
12,1,100,-0.4588,0.3124,0.0,0.0,0.0,0.0,,NA,,,0.0,0.8333,0.0,anxious,0,0,0,0,0,-0.4767,0.0,0.0,1,1,0,0,0,0,0,0,is_1576,neu,"201100|1|20|100|1|22|2|2|5|1|8|5|2|4|3|4|1|0|3|0|0|0|1|1|1|1|3|3|3|4|5|3|1|1|3|1|disgust|4|3|2011005|when a \friend\"" woke me up in the middle of a blessful sleep by á|knocking on the door.  then he started calling me names and á|saying that he had heard that i had been talking behind his back"
22,2,88.0,0.2023,0.5107,0.75,0.0,0.0,0.3333,,NA,,,0.0833,0.4091,0.0,anxious,0,0,0,0,0,-0.1027,-0.0455,0.0,0,0,0,0,1,0,0,1,is_1577,neu,201100|1|20|100|1|22|2|2|5|1|8|6|2|3|3|1|1|0|2|1|0|0|0|0|3|2|3|1|1|1|3|1|1|2|0|1|shame|3|3|2011006|when i did not do well in the pg310 test i
8,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1578,neu,201101|1|20|101|2|21|2|1|7|1|8|6|4|4|4|0|1|0|0|0|0|0|0|0|3|2|3|3|0|1|5|3|1|1|0|1|shame|4|4|2011016|when i blamed my failure to the bias and favouritism in the        á marking system
9,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1579,neu,201102|1|20|102|1|22|1|1|6|1|8|5|4|4|4|3|1|0|2|0|0|0|1|0|3|1|3|3|3|2|3|3|1|1|0|1|disgust|4|4|2011025|when i was accused of having impregnated someone's daughter
21,1,68.7,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.1429,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1580,neu,201105|1|20|105|1|21|6|1|6|1|8|2|4|4|3|0|0|0|0|0|0|0|0|0|1|1|3|0|0|0|2|0|0|0|3|0|fear|4|3|2011052|while drinking a soft drink
14,1,95.9,0.128,0.7384,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,is_1581,neu,201105|1|20|105|1|21|6|1|6|1|8|3|1|3|1|2|0|0|2|0|0|0|0|1|1|3|0|1|1|0|5|3|2|2|1|0|anger|3|1|2011053|when my room-mate was making noise deliberately
8,1,61.2,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1582,neu,201107|1|20|107|1|24|1|0|8|8|8|2|3|4|4|3|0|0|1|1|0|0|0|0|2|3|3|3|1|3|3|1|2|2|2|0|fear|4|4|2011072|when i was first exposed to the dead bodies
5,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1583,neu,201108|1|20|108|2|21|1|0|4|1|8|2|4|1|4|3|0|2|2|1|0|0|0|0|1|1|3|2|2|2|5|0|0|0|2|0|fear|1|4|2011082|when i was about to be bitten by my friend's dog
16,1,90.1,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1584,neu,201108|1|20|108|2|21|1|0|4|1|8|7|4|1|4|0|0|0|2|0|0|0|0|0|1|1|3|0|1|1|5|1|1|2|2|0|guilt|1|4|2011087|when i forgot to cook something that my mother had told me to
7,1,66.8,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1585,neu,201109|1|20|109|1|23|2|2|2|1|8|2|4|3|4|2|0|0|1|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|fear|3|4|2011092|when i was going home for my holiday
6,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1586,neu,201109|1|20|109|1|23|2|2|2|1|8|7|4|4|3|3|0|2|1|0|0|0|0|0|2|1|3|2|0|0|4|0|0|0|0|0|guilt|4|3|2011097|when i beat up my brother so badly
32,1,81.8,0.0,0.7,0.8,0.0,0.0,0.3333,,NA,,,0.0,0.0938,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1587,neu,201110|1|20|110|2|20|1|1|8|7|8|6|4|4|2|0|0|0|1|1|0|0|0|0|2|1|3|2|0|1|4|0|1|2|0|0|shame|4|2|2011106|as a young girl in form i
28,2,99.0,0.0,0.7,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.2143,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1588,neu,201110|1|20|110|2|20|1|1|8|7|8|7|4|1|1|2|0|0|1|0|0|0|0|0|1|1|1|0|0|4|3|3|1|2|1|0|guilt|1|1|2011107|when i laughed at a lame man walking down the road
15,1,84.5,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1589,neu,201111|1|20|111|1|24|1|1|5|1|8|6|4|4|3|3|0|0|3|1|0|1|0|1|3|2|3|3|2|2|5|2|1|2|2|1|shame|4|3|2011116|when i was hungry
11,1,80.3,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1590,neu,201112|1|20|112|2|19|2|1|8|1|8|5|3|3|3|0|0|0|1|0|1|0|1|0|1|1|3|2|3|3|2|3|2|0|1|0|disgust|3|3|2011125|i once saw an elderly lady who was not properly dressed.  she was á wearing a transparent dress
4,1,75.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1591,neu,201118|1|20|118|1|21|2|1|8|8|8|1|2|4|4|1|0|1|1|0|1|0|0|0|2|3|1|1|1|2|4|1|3|3|3|0|joy|4|4|2011181|when i was with the girl i love very much
8,1,61.2,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,-0.125,0.0,0,0,0,0,0,0,0,0,is_1592,neu,261008|1|26|8|2|24|4|1|7|1|1|2|2|3|4|2|1|2|1|1|0|0|0|1|2|3|2|3|2|4|5|1|3|2|1|1|fear|3|4|2610082|when i had to talk to some strangers
8,1,61.2,-0.1779,0.3966,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,is_1593,neu,261008|1|26|8|2|24|4|1|7|1|1|4|2|3|4|1|0|0|4|1|0|1|0|1|1|3|2|2|1|0|1|1|2|2|0|1|sadness|3|4|2610084|i wanted something in particular and did not get it
14,1,95.9,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.2143,0.0,anxious,0,0,0,0,0,-0.3089,0.0714,0.0,0,0,0,0,0,0,0,0,is_1594,neu,261010|1|26|10|2|22|4|1|9|1|1|5|3|4|3|0|0|2|1|0|0|0|0|0|1|1|3|2|1|2|5|1|2|2|2|0|disgust|4|3|2610105|i felt very disgusted at a friend to whom i had given a psychology á book to read
12,1,88.9,-0.4588,0.5624,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.8333,0.0,anxious,0,0,0,0,0,-0.5719,-0.0833,-0.9999,0,1,0,0,0,0,0,0,is_1595,neu,201119|1|20|119|2|19|2|1|5|1|8|7|4|3|2|1|1|2|0|0|0|0|0|0|3|2|3|2|1|1|2|3|1|2|0|1|guilt|3|2|2011197|i broke a cup and put it back without telling anyone about it and á someone almost got blamed for it
7,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1596,neu,221006|1|22|6|1|20|2|2|0|4|9|3|2|4|2|2|1|0|0|1|0|0|1|0|3|1|3|0|0|2|3|2|2|1|0|1|anger|4|2|2210063|a friend of mine came to visit and stayed with my roommate and me. á my roommate and she became good friends. after she left
18,2,80.2,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.1667,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1597,neu,221006|1|22|6|1|20|2|2|0|4|9|7|4|4|3|4|2|1|2|1|0|0|1|2|3|1|3|3|0|1|1|3|1|1|1|2|guilt|4|3|2210067|the night of a high school dance
9,1,94.3,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1598,neu,221008|1|22|8|1|21|8|2|5|4|9|5|2|3|3|1|0|2|0|1|0|0|0|0|1|1|3|3|0|0|4|1|0|0|0|0|disgust|3|3|2210085|i felt disgust as a result of one of my midterms - i thought i á had prepared well for it
5,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_1599,neu,221009|1|22|9|2|21|2|1|5|1|2|1|4|4|4|2|0|0|2|1|1|1|0|0|2|2|1|1|0|3|5|1|3|2|1|1|joy|4|4|2210091|achieving my goal at a swim meet. i worked toward the goal for 9 á yrs. i was capable of achieving it
24,3,85.9,-0.2733,0.3884,0.8,0.2782,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,-0.5106,-0.0417,-0.9998,0,2,1,0,0,0,0,0,is_1600,neu,221010|1|22|10|2|18|3|1|6|6|0|2|4|1|3|2|0|2|1|0|0|0|0|0|2|2|3|1|2|0|4|1|1|3|2|0|fear|1|3|2210102|after my shoulder operation
